0.000000,0.043630
0.083333,0.043630
0.166667,0.043630
0.250000,0.043630
0.333333,0.043630
0.416667,0.043630
0.500000,0.043630
0.583333,0.043630
0.666667,0.043630
0.750000,0.043630
0.833333,0.043630
0.916667,0.043630
1.000000,0.037900
1.083333,0.037900
1.166667,0.037900
1.250000,0.037900
1.333333,0.037900
1.416667,0.037900
1.500000,0.037900
1.583333,0.037900
1.666667,0.037900
1.750000,0.037900
1.833333,0.037900
1.916667,0.037900
2.000000,0.037550
2.083333,0.037550
2.166667,0.037550
2.250000,0.037550
2.333333,0.037550
2.416667,0.037550
2.500000,0.037550
2.583333,0.037550
2.666667,0.037550
2.750000,0.037550
2.833333,0.037550
2.916667,0.037550
3.000000,0.036300
3.083333,0.036300
3.166667,0.036300
3.250000,0.036300
3.333333,0.036300
3.416667,0.036300
3.500000,0.036300
3.583333,0.036300
3.666667,0.036300
3.750000,0.036300
3.833333,0.036300
3.916667,0.036300
4.000000,0.031400
4.083333,0.031400
4.166667,0.031400
4.250000,0.031400
4.333333,0.031400
4.416667,0.031400
4.500000,0.031400
4.583333,0.031400
4.666667,0.031400
4.750000,0.031400
4.833333,0.031400
4.916667,0.031400
5.000000,0.029030
5.083333,0.029030
5.166667,0.029030
5.250000,0.029030
5.333333,0.029030
5.416667,0.029030
5.500000,0.029030
5.583333,0.029030
5.666667,0.029030
5.750000,0.029030
5.833333,0.029030
5.916667,0.029030
6.000000,0.026980
6.083333,0.026980
6.166667,0.026980
6.250000,0.026980
6.333333,0.026980
6.416667,0.026980
6.500000,0.026980
6.583333,0.026980
6.666667,0.026980
6.750000,0.026980
6.833333,0.026980
6.916667,0.026980
7.000000,0.020000
7.083333,0.020000
7.166667,0.020000
7.250000,0.020000
7.333333,0.020000
7.416667,0.020000
7.500000,0.020000
7.583333,0.020000
7.666667,0.020000
7.750000,0.020000
7.833333,0.020000
7.916667,0.020000
8.000000,0.019400
8.083333,0.019400
8.166667,0.019400
8.250000,0.019400
8.333333,0.019400
8.416667,0.019400
8.500000,0.019400
8.583333,0.019400
8.666667,0.019400
8.750000,0.019400
8.833333,0.019400
8.916667,0.019400
9.000000,0.019260
9.083333,0.019260
9.166667,0.019260
9.250000,0.019260
9.333333,0.019260
9.416667,0.019260
9.500000,0.019260
9.583333,0.019260
9.666667,0.019260
9.750000,0.019260
9.833333,0.019260
9.916667,0.019260
10.000000,0.019110
10.083333,0.019110
