0,110
0.083333333,109
0.166666667,108
0.25,108
0.333333333,106
0.416666667,114
0.5,115
0.583333333,114
0.666666667,100
0.75,104
0.833333333,113
0.916666667,111
1,116
1.083333333,109
1.166666667,102
1.25,91
1.333333333,100
1.416666667,116
1.5,91
1.583333333,99
1.666666667,110
1.75,107
1.833333333,110
1.916666667,111
2,102
2.083333333,99
2.166666667,99
2.25,101
2.333333333,101
2.416666667,102
2.5,99
2.583333333,91
2.666666667,92
2.75,100
2.833333333,98
2.916666667,97
3,95
3.083333333,91
3.166666667,96
3.25,93
3.333333333,87
3.416666667,90
3.5,89
3.583333333,84
3.666666667,77
3.75,73
3.833333333,79
3.916666667,76
4,90
4.083333333,83
4.166666667,76
4.25,76
4.333333333,78
4.416666667,72
4.5,73
4.583333333,60
4.666666667,62
4.75,61
4.833333333,58
4.916666667,56
5,56
5.083333333,56
5.166666667,55
5.25,52
5.333333333,64
5.416666667,58
5.5,60
5.583333333,57
5.666666667,54
5.75,54
5.833333333,57
5.916666667,52
6,54
6.083333333,48
6.166666667,51
6.25,42
6.333333333,43
6.416666667,48
6.5,45
6.583333333,47
6.666666667,50
6.75,52
6.833333333,48
6.916666667,55
7,43
7.083333333,44
7.166666667,43
7.25,41
7.333333333,46
7.416666667,41
7.5,44
7.583333333,45
7.666666667,39
7.75,47
7.833333333,47
7.916666667,45
8,39
8.083333333,37
8.166666667,39
8.25,38
8.333333333,41
8.416666667,45
8.5,37
8.583333333,38
8.666666667,39
8.75,40
8.833333333,37
8.916666667,44
9,40
9.083333333,37
9.166666667,38
9.25,36
9.333333333,39
9.416666667,36
9.5,38
9.583333333,42
9.666666667,39
9.75,37
9.833333333,37
9.916666667,34
10,38
10.08333333,35
10.16666667,34
10.25,37
10.33333333,35
10.41666667,38
10.5,34
10.58333333,34
10.66666667,35
10.75,41
10.83333333,38
10.91666667,42
11,38
11.08333333,37
11.16666667,35
11.25,35
11.33333333,39
11.41666667,45
11.5,45
11.58333333,41
11.66666667,46
11.75,59
11.83333333,45
11.91666667,49
12,58
12.08333333,58
12.16666667,62
12.25,51
12.33333333,61
12.41666667,58
12.5,71
12.58333333,63
12.66666667,56
12.75,57
12.83333333,58
12.91666667,53
13,63
13.08333333,70
13.16666667,66
13.25,70
13.33333333,72
13.41666667,66
13.5,71
13.58333333,66
13.66666667,63
13.75,67
13.83333333,62
13.91666667,59
14,57
14.08333333,63
14.16666667,66
14.25,60
14.33333333,64
14.41666667,59
14.5,67
14.58333333,75
14.66666667,67
14.75,56
14.83333333,66
14.91666667,65
15,72
15.08333333,75
15.16666667,69
15.25,79
15.33333333,67
15.41666667,80
15.5,67
15.58333333,67
15.66666667,72
15.75,69
15.83333333,76
15.91666667,72
16,72
16.08333333,74
16.16666667,76
16.25,76
16.33333333,79
16.41666667,85
16.5,77
16.58333333,76
16.66666667,68
16.75,63
16.83333333,69
16.91666667,74
17,93
17.08333333,89
17.16666667,96
17.25,91
17.33333333,93
17.41666667,97
17.5,92
17.58333333,90
17.66666667,90
17.75,83
17.83333333,101
17.91666667,93
18,99
18.08333333,85
18.16666667,73
18.25,80
18.33333333,87
18.41666667,87
18.5,103
18.58333333,100
18.66666667,96
18.75,96
18.83333333,96
18.91666667,101
19,98
19.08333333,87
19.16666667,95
19.25,102
19.33333333,106
19.41666667,107
19.5,105
19.58333333,103
19.66666667,99
19.75,81
19.83333333,95
19.91666667,95
20,108
20.08333333,107
20.16666667,96
20.25,92
20.33333333,98
20.41666667,103
20.5,93
20.58333333,117
20.66666667,104
20.75,105
20.83333333,101
20.91666667,97
21,109
21.08333333,99
21.16666667,118
21.25,113
21.33333333,106
21.41666667,108
21.5,113
21.58333333,119
21.66666667,105
21.75,107
21.83333333,92
21.91666667,97
22,87
22.08333333,92
22.16666667,94
22.25,95
22.33333333,90
22.41666667,87
22.5,93
22.58333333,91
22.66666667,91
22.75,97
22.83333333,97
22.91666667,101
23,91
23.08333333,108
23.16666667,100
23.25,103
23.33333333,106
23.41666667,119
23.5,102
23.58333333,105
23.66666667,102
23.75,97
23.83333333,87
23.91666667,94
