Time Interval (5 minutes),1.000000,2.000000,3.000000,4.000000,5.000000,6.000000,7.000000,8.000000,9.000000,10.000000,11.000000,12.000000,13.000000,14.000000,15.000000,16.000000,17.000000,18.000000,19.000000,20.000000,21.000000,22.000000,23.000000,24.000000,25.000000,26.000000,27.000000,28.000000,29.000000,30.000000,31.000000,32.000000,33.000000,34.000000,35.000000,36.000000,37.000000,38.000000,39.000000,40.000000,41.000000,42.000000,43.000000,44.000000,45.000000,46.000000,47.000000,48.000000,49.000000,50.000000,51.000000,52.000000,53.000000,54.000000,55.000000,56.000000,57.000000,58.000000,59.000000,60.000000,61.000000,62.000000,63.000000,64.000000,65.000000,66.000000,67.000000,68.000000,69.000000,70.000000,71.000000,72.000000,73.000000,74.000000,75.000000,76.000000,77.000000,78.000000,79.000000,80.000000,81.000000,82.000000,83.000000,84.000000,85.000000,86.000000,87.000000,88.000000,89.000000,90.000000,91.000000,92.000000,93.000000,94.000000,95.000000,96.000000,97.000000,98.000000,99.000000,100.000000,101.000000,102.000000,103.000000,104.000000,105.000000,106.000000,107.000000,108.000000,109.000000,110.000000,111.000000,112.000000,113.000000,114.000000,115.000000,116.000000,117.000000,118.000000,119.000000,120.000000,121.000000,122.000000,123.000000,124.000000,125.000000,126.000000,127.000000,128.000000,129.000000,130.000000,131.000000,132.000000,133.000000,134.000000,135.000000,136.000000,137.000000,138.000000,139.000000,140.000000,141.000000,142.000000,143.000000,144.000000,145.000000,146.000000,147.000000,148.000000,149.000000,150.000000,151.000000,152.000000,153.000000,154.000000,155.000000,156.000000,157.000000,158.000000,159.000000,160.000000,161.000000,162.000000,163.000000,164.000000,165.000000,166.000000,167.000000,168.000000,169.000000,170.000000,171.000000,172.000000,173.000000,174.000000,175.000000,176.000000,177.000000,178.000000,179.000000,180.000000,181.000000,182.000000,183.000000,184.000000,185.000000,186.000000,187.000000,188.000000,189.000000,190.000000,191.000000,192.000000,193.000000,194.000000,195.000000,196.000000,197.000000,198.000000,199.000000,200.000000,201.000000,202.000000,203.000000,204.000000,205.000000,206.000000,207.000000,208.000000,209.000000,210.000000,211.000000,212.000000,213.000000,214.000000,215.000000,216.000000,217.000000,218.000000,219.000000,220.000000,221.000000,222.000000,223.000000,224.000000,225.000000,226.000000,227.000000,228.000000,229.000000,230.000000,231.000000,232.000000,233.000000,234.000000,235.000000,236.000000,237.000000,238.000000,239.000000,240.000000,241.000000,242.000000,243.000000,244.000000,245.000000,246.000000,247.000000,248.000000,249.000000,250.000000,251.000000,252.000000,253.000000,254.000000,255.000000,256.000000,257.000000,258.000000,259.000000,260.000000,261.000000,262.000000,263.000000,264.000000,265.000000,266.000000,267.000000,268.000000,269.000000,270.000000,271.000000,272.000000,273.000000,274.000000,275.000000,276.000000,277.000000,278.000000,279.000000,280.000000,281.000000,282.000000,283.000000,284.000000,285.000000,286.000000,287.000000,288.000000,
2.000000,19.299002,19.582009,19.813783,19.992058,20.115500,20.172578,20.175844,20.127508,20.030666,19.889238,19.707891,19.491947,19.247284,18.980220,18.697395,18.405648,18.111878,17.780954,17.463755,17.168993,16.904714,16.678068,16.495099,16.360559,16.277752,16.248411,16.272613,16.348740,16.473478,16.754849,17.067005,17.395546,17.725415,18.041411,18.328709,18.573375,18.762856,18.886442,18.935676,18.904703,18.790550,18.374317,17.890948,17.359428,16.800711,16.236979,15.690866,15.184672,14.739570,14.374853,14.107224,13.950161,13.913367,14.286138,14.768902,15.341789,15.981717,16.663214,17.359314,18.042493,18.685635,19.262978,19.751034,20.129451,20.381783,20.206423,19.903733,19.488860,18.981071,18.403093,17.780357,17.140159,16.510786,15.920602,15.397142,14.966221,14.651094,14.675146,14.838264,15.140311,15.577291,16.141549,16.822061,17.604801,18.473184,19.408568,20.390790,21.398746,22.410978,23.345656,24.247253,25.100058,25.889817,26.604047,27.232297,27.766367,28.200465,28.531310,28.758173,28.882855,28.909606,28.733686,28.481051,28.168609,27.814272,27.436311,27.052717,26.680556,26.335364,26.030576,25.777019,25.582483,25.451372,25.624583,25.845112,26.092506,26.343902,26.574851,26.760206,26.875032,26.895520,26.799878,26.569180,26.188135,25.645766,24.630630,23.465379,22.172122,20.776991,19.309328,17.800770,16.284287,14.793172,13.360026,12.015767,10.788677,9.703527,9.063262,8.583930,8.259603,8.080088,8.031431,8.096524,8.255775,8.487848,8.770435,9.081035,9.397739,9.699974,9.748973,9.762505,9.740328,9.684585,9.599578,9.491473,9.367957,9.237849,9.110684,8.996283,8.904318,8.843887,8.958836,9.111877,9.300486,9.520999,9.768752,10.038259,10.323408,10.617682,10.914398,11.206942,11.489013,11.754856,11.907985,12.041415,12.157395,12.258912,12.349558,12.433377,12.514707,12.598013,12.687719,12.788042,12.902838,13.035458,13.251716,13.486741,13.738135,14.002986,14.278000,14.559655,14.844357,15.128597,15.409117,15.683054,15.948088,16.202562,16.396421,16.581826,16.762415,16.942470,17.126787,17.320526,17.529054,17.757765,18.011904,18.296385,18.615609,18.973294,19.360915,19.792124,20.268382,20.789899,21.355521,21.962654,22.607206,23.283580,23.984689,24.702026,25.425759,26.144871,26.944947,27.710147,28.421512,29.060299,29.608534,30.049556,30.368540,30.552989,30.593176,30.482529,30.217938,29.799989,29.043194,28.156761,27.163624,26.089365,24.961472,23.808541,22.659458,21.542567,20.484858,19.511189,18.643563,17.900489,17.535888,17.306116,17.202740,17.213642,17.323569,17.514773,17.767703,18.061734,18.375918,18.689726,18.983768,19.240467,19.186280,19.082765,18.935728,18.753235,18.545163,18.322678,18.097691,17.882274,17.688087,17.525810,17.404612,17.331667,17.567049,17.842289,18.141935,18.448808,18.744616,19.010604,19.228241,19.379899,19.449526,19.423281,19.290112,19.042267,18.420386,17.695013,16.884855,16.011522,15.098833,14.172056,13.257112,
